Id,Prediction
50869,4993777.684360687
50870,4393613.262493026
50871,5127849.158870589
50872,3730244.891344857
50873,4769110.788364818
50874,3605813.626144251
50875,4312234.97590464
50876,3907439.152365355
50877,3732632.015824495
50878,3329648.705364292
50879,4922575.9316338785
50880,3860089.2260363777
50881,3709464.7608919153
50882,4930262.550568032
50883,5451889.003219178
50884,3935135.1995861814
50885,3276614.9938222663
50886,3826145.866196417
50887,3643529.8916916633
50888,3594994.7668019915
50889,5101448.434504251
50890,4399349.774327182
50891,3519141.538016391
50892,4004950.9071747786
50893,3365995.35208338
50894,4192700.274340269
50895,3586095.9328875397
50896,4707577.364197325
50897,4009783.391294397
50898,3144349.6164067755
50899,3929169.7873744345
50900,3744581.7448099297
50901,4374914.272551721
50902,5283506.570520346
50903,4101819.8340051947
50904,3697302.8734836383
50905,3416797.299087349
50906,3752856.811334477
50907,3583606.3832423314
50908,4669279.774111788
50909,5041143.601104479
50910,4516486.408725286
50911,4080083.879835495
50912,4741398.910322165
50913,5014092.665401786
50914,4151073.7795389406
50915,3775372.1680454556
50916,3907096.579903905
50917,4024294.0388344387
50918,4145287.9494085354
50919,3538272.040874208
50920,4540337.2254017005
50921,4750314.391114685
50922,5123883.228741845
50923,3421831.7705893717
50924,4024294.0388344387
50925,3939963.0775681837
50926,3724196.280672962
50927,3683385.6328205448
50928,4473610.206246264
50929,3748287.029946813
50930,4117073.7456168886
50931,4462158.329431212
50932,3929071.4340965003
50933,4312831.672202934
50934,3782787.2650105995
50935,4848524.836925621
50936,5218197.201600906
50937,3689878.7289404953
50938,4369128.442421316
50939,3316182.6332373917
50940,3516708.6646051863
50941,3994587.0600480936
50942,4579368.852692669
50943,3558850.266473676
50944,3919386.766878239
50945,4204564.225761077
50946,3525816.1435097842
50947,3671290.174654794
50948,3593093.779793751
50949,3380748.95445223
50950,4335430.965293183
50951,4422057.537437947
50952,4596401.931392449
50953,4465618.897069521
50954,3040466.847092976
50955,3643529.8916916633
50956,4637961.150512145
50957,4661811.9671885595
50958,4148396.003205754
50959,2913352.5758335707
50960,3800445.685409165
50961,5768138.514630326
50962,5388292.598340738
50963,4314926.287963634
50964,4954441.963849675
50965,4717876.673179308
50966,4936942.331200163
50967,5073529.404807362
50968,3787995.758404098
50969,4189913.865737371
50970,3516708.6646051863
50971,4434306.413989793
50972,3831981.224076119
50973,3456826.6425378295
50974,3570726.04266886
50975,3361618.4515944133
50976,4517696.252963514
50977,3222757.9093255843
50978,3356945.6330644605
50979,3958028.8365811636
50980,4115025.4349038233
50981,3800445.685409165
50982,3220678.495808539
50983,3787995.758404098
50984,3680325.008260535
50985,3347458.236513041
50986,3000758.118635691
50987,4605361.409745119
50988,4043424.5416922555
50989,3407658.583892844
50990,3590474.92884905
50991,4478460.347210736
50992,3768374.3211392444
50993,3766510.739101507
50994,3727656.1353491973
50995,4250706.372104483
50996,3347736.4851233833
50997,3347458.236513041
50998,3401327.1800516983
50999,5035444.501994224
51000,3869761.771733672
51001,4919323.599486645
51002,4049036.240082794
51003,4840865.214040255
51004,3595394.919628832
51005,4607079.204498389
51006,4177907.878871206
51007,3958952.695003491
51008,3748287.029946813
51009,5061451.317573429
51010,3628067.752805182
51011,4376604.038373663
51012,3538272.040874208
51013,3780201.6142897396
51014,4987287.511952366
51015,4015054.4889511205
51016,4364527.780624105
51017,4371995.587547333
51018,4596483.352478524
51019,4400439.216541321
51020,3417492.271677232
51021,4867195.1078134645
51022,4580777.3501856625
51023,4845782.317322339
51024,4104215.087575729
51025,4641369.341583981
51026,4230785.177153407
51027,3345246.935478175
51028,4215518.804857439
51029,5041143.601104479
51030,3789580.0494437804
51031,4352722.392675201
51032,3994587.0600480936
51033,4488402.601715327
51034,4446590.176903079
51035,4330965.325935616
51036,3766300.151475772
51037,5567076.829709861
51038,3625804.661344825
51039,3274254.8289194363
51040,4998449.993453058
51041,4998449.993453058
51042,3957592.5515069277
51043,4151073.7795389406
51044,4772917.746169413
51045,4579368.852692669
51046,4316005.698738213
51047,4184559.72951459
51048,3274254.8289194363
51049,4408815.658581722
51050,3720380.1413617106
51051,3037300.9053917234
51052,4802494.98789646
51053,4151073.7795389406
51054,3913551.408998537
51055,3324665.8631803906
51056,3308084.038610659
51057,4991791.691164951
51058,4598477.843253607
51059,3603306.443530224
51060,3752221.7645282703
51061,4861430.757501045
51062,4120988.1602226323
51063,4253439.530764862
51064,3877960.220271715
51065,4470734.531485376
51066,4048729.5406098985
51067,3383517.6489029494
51068,4548498.130757884
51069,3905335.948609565
51070,3972352.597678995
51071,4437315.885306343
51072,5089370.258951307
51073,4691356.197928108
51074,4120988.1602226323
51075,3590658.8163174684
51076,3921949.7999053965
51077,3973069.4652556954
51078,3710315.780599514
51079,3665860.819888366
51080,4452282.011441185
51081,3818280.540124212
51082,4848064.604955646
51083,3678479.228691916
51084,4826599.04217739
51085,3463217.9787626243
51086,4816303.585935715
51087,4922030.022854779
51088,4855623.415073761
51089,3640616.27980325
51090,5562045.458126315
51091,3189209.4510201463
51092,3684727.6227844097
51093,4775744.533775191
51094,3579416.68080073
51095,4238391.725281785
51096,4568049.103444354
51097,3436712.623639398
51098,4611254.570177061
51099,4428976.181925356
51100,5041143.601104479
51101,4313871.861661956
51102,4501694.013256223
51103,4607966.358954387
51104,3000758.118635691
51105,3432652.478280295
51106,4636252.361574965
51107,4189150.776711936
51108,3698987.052856891
51109,3863675.6058950727
51110,4628999.970245224
51111,3456826.6425378295
51112,4948476.062051909
51113,3329648.705364292
51114,3683385.6328205448
51115,3671011.9260444515
51116,4433709.717691499
51117,3873112.3182612346
51118,4101819.8340051947
51119,3571947.576848143
51120,3202868.96465979
51121,5235624.922210018
51122,4564576.457223606
51123,4692354.694801469
51124,4401277.404464075
51125,3728220.9620953784
51126,4662838.4426666545
51127,3149500.722562861
51128,3380748.95445223
51129,3654552.0560897673
51130,3748287.029946813
51131,5030242.075381483
51132,4192700.274340269
51133,4156975.351686389
51134,4238391.725281785
51135,3929071.4340965003
51136,3393853.0766872996
51137,5215957.58569057
51138,3885901.4552702787
51139,4670562.582348999
51140,3536678.189726396
51141,4138672.337652013
51142,3403667.1438119183
51143,4691356.197928108
51144,3951081.148697193
51145,4762304.670012066
51146,3306569.091620221
51147,3250432.750022675
51148,4524663.263678052
51149,4024294.0388344387
51150,5337931.337779438
51151,4596627.352591196
51152,4485890.919973291
51153,4540337.2254017005
51154,4609877.343502186
51155,4547233.9569156505
51156,3844253.7942175227
51157,3745017.7166330987
51158,3662837.8203194146
51159,3733209.0564254704
51160,3416797.299087349
51161,4817683.561384871
51162,4848524.836925621
51163,3780201.6142897396
51164,3441805.3442768115
51165,4120988.1602226323
51166,4187823.253369498
51167,2913352.5758335707
51168,4919668.85931762
51169,3519141.538016391
51170,4706879.854926368
51171,3356945.6330644605
51172,5119924.735239917
51173,4706148.593397171
51174,3389138.7929924205
51175,4009347.106220161
51176,4057840.4428809695
51177,3921949.7999053965
51178,3613157.7642834303
51179,4484851.678435871
51180,3745821.702929255
51181,4744233.496210309
51182,4568064.918689938
51183,3785805.297409763
51184,4167569.7172199115
51185,4136354.185825637
51186,5756739.014381747
51187,4405973.687338334
51188,4175143.878321269
51189,3799293.986343308
51190,4162819.2469868576
51191,3595833.0773468283
51192,4340735.964210826
51193,3550623.5215647444
51194,4049492.119751682
51195,3833227.245731375
51196,4549087.84056214
51197,5567076.829709861
51198,4897659.598645656
51199,3516708.6646051863
51200,5033322.280620342
51201,3520556.115830352
51202,2998546.817600825
51203,3966660.4801613754
51204,4183212.877788849
51205,4616621.876464406
51206,4599257.853033799
51207,4796059.51481629
51208,4689523.845231213
51209,4270810.854994473
51210,3787995.758404098
51211,3220678.495808539
51212,3968780.1625537854
51213,4863857.747334757
51214,4791464.124913605
51215,3571130.9165710825
51216,4398099.4505212745
51217,5041143.601104479
51218,4350223.360762246
51219,5425287.1068819035
51220,4726523.547507047
51221,4474015.142447078
51222,4340167.5731795775
51223,2953061.304290856
51224,3177089.9621258704
51225,5378295.909742647
51226,3483190.191119473
51227,3157008.0261108675
51228,3640277.6607632143
51229,3548657.0462420788
51230,4683282.225486368
51231,3851597.932356702
51232,3978837.1364849424
51233,3895852.3951419443
51234,5122970.33831465
51235,3844382.236953772
51236,3962480.648945772
51237,3650504.5310381134
51238,4564095.626010845
51239,4366825.017184922
51240,5425287.1068819035
51241,3550353.6275727903
51242,5463372.009695041
51243,3964916.5019531953
51244,4617106.877193036
51245,4225355.723754903
51246,3968780.1625537854
51247,4249772.652651429
51248,4019080.206367826
51249,3909559.2993279444
51250,3827958.73736677
51251,4770122.241968136
51252,3604828.454586379
51253,3473083.7399408966
51254,3666003.762020667
51255,3957592.5515069277
51256,4510520.795699752
51257,3522801.9218385573
51258,5131031.862601709
51259,4922542.472850167
51260,4269410.050473325
51261,4697723.403105776
51262,4944455.765753613
51263,4776245.218242907
51264,4738006.55398291
51265,3220678.495808539
51266,4897367.833346045
51267,4507525.228458365
51268,4443101.715436747
51269,4380219.271469364
51270,3661652.7020947277
51271,3873112.3182612346
51272,3800445.685409165
51273,5214867.191418598
51274,4547734.122403255
51275,4896647.563130334
51276,3538272.040874208
51277,4119980.8431452233
51278,3843380.724324698
51279,3380748.95445223
51280,4323980.443352557
51281,4065263.30165049
51282,5123579.429798658
51283,4396715.209150333
51284,5329901.900952902
51285,4124512.8314552424
51286,4478460.347210736
51287,4871034.557465208
51288,4002658.8858307973
51289,5266992.1924609365
51290,4327854.667789984
51291,3519141.538016391
51292,4151073.7795389406
51293,3911161.8326141727
51294,4768084.312886723
51295,4855623.415073761
51296,4483636.641549803
51297,3891206.4541879217
51298,4586082.3491033055
51299,3413238.108855161
51300,3236906.2653649813
51301,3633953.9246334485
51302,3680325.008260535
51303,4639743.62698788
51304,3416797.299087349
51305,3453730.582211205
51306,5255191.710142072
51307,3458906.056054875
51308,5025118.205452073
51309,4449549.745255753
51310,5530082.321168696
51311,4970583.012786143
51312,3276614.9938222663
51313,4018508.208704033
51314,3907439.152365355
51315,4807124.160476335
51316,4719199.890775406
51317,3558850.266473676
51318,5558161.348917342
51319,4332122.302854734
51320,3279778.8032030445
51321,4078132.261713367
51322,3401327.1800516983
51323,4283448.617482683
51324,3258805.4626735174
51325,3482917.4277252844
51326,4120988.1602226323
51327,3827261.8335196283
51328,4226817.930696194
51329,5283506.570520346
51330,3236906.2653649813
51331,5116531.079708084
51332,4350223.360762246
51333,5567076.829709861
51334,4204912.002417869
51335,4246268.054962055
51336,4401277.404464075
51337,3573376.7084987676
51338,5341897.267908182
51339,3468893.1456786576
51340,4628999.970245224
51341,4554091.947621104
51342,4738499.462814334
51343,3129393.1477810354
51344,3807785.6841638307
51345,3970434.9000788494
51346,3456928.2301116902
51347,4266833.521788524
51348,4669279.774111788
51349,4759065.006275124
51350,4014058.3860793766
51351,4357394.654543999
51352,5177234.224822182
51353,5020332.170173884
51354,5008224.907746141
51355,5546761.8486687625
51356,4651453.591788061
51357,3492650.5278729494
51358,4009783.391294397
51359,3558850.266473676
51360,5177234.224822182
51361,4377037.262578063
51362,3699366.125491915
51363,4859481.295769769
51364,3237260.3203782705
51365,3529210.8870789316
51366,4922030.022854779
51367,4394574.187089754
51368,3630001.22341659
51369,3787995.758404098
51370,4019080.206367826
51371,3800445.685409165
51372,3698537.7315543587
51373,4225689.829362589
51374,3529736.6247647456
51375,4585819.025216392
51376,4094361.4374896344
51377,5444299.842252674
51378,3982459.864068915
51379,3671011.9260444515
51380,4077723.7149326648
51381,5378295.909742647
51382,3258915.9799656738
51383,4393239.180822742
51384,4204564.225761077
51385,4242791.164019572
51386,4065928.398295607
51387,4394574.187089754
51388,4330965.325935616
51389,3583606.3832423314
51390,4070720.6698119575
51391,4130434.729407043
51392,4569881.456141249
51393,3000758.118635691
51394,3373363.9190423302
51395,4813977.994372323
51396,4907461.257212447
51397,4221478.820487966
51398,3892679.1061932873
51399,3630033.0142198503
51400,3523062.4412568053
51401,4175778.2645502444
51402,4606326.42022273
51403,4579368.852692669
51404,4808787.808781173
51405,5140239.716281016
51406,3851597.932356702
51407,4926868.895036199
51408,3860985.122282056
51409,3272630.590538831
51410,5048661.129574105
51411,2896361.5062670046
51412,3519141.538016391
51413,4648964.793070689
51414,4634280.8331272295
51415,4775744.533775191
51416,3563098.9882359933
51417,4845782.317322339
51418,4145287.9494085354
51419,4507525.228458365
51420,4706148.593397171
51421,4479546.679518228
51422,4556910.570831621
51423,4336993.546644298
51424,5357099.663996877
51425,3869761.771733672
51426,3990178.7800027234
51427,4676206.438468805
51428,3687966.6252433355
51429,4985149.987056459
51430,4068166.7429406107
51431,3373363.9190423302
51432,3946692.0011537517
51433,3939126.6396671073
51434,4616621.876464406
51435,3214353.647154992
51436,4687049.695883826
51437,5041143.601104479
51438,4359711.876463026
51439,3729859.8666829304
51440,4019389.991614991
51441,3984098.065126912
51442,3349947.7861582492
51443,5040647.151214983
51444,5058551.303590189
51445,2913352.5758335707
51446,4807388.105143195
51447,4120988.1602226323
51448,2913352.5758335707
51449,4370861.335529068
51450,3807785.6841638307
51451,3809857.349317397
51452,4252041.1263194615
51453,4040375.1513782097
51454,4427795.773306812
51455,3371175.7860860904
51456,4040375.1513782097
51457,4651300.9962168
51458,4446590.176903079
51459,4259403.370555265
51460,3000758.118635691
51461,4035247.0681988676
51462,4548498.130757884
51463,4120988.1602226323
51464,4910387.845386965
51465,4405973.687338334
51466,4399349.774327182
51467,3548233.9451803803
51468,4596401.931392449
51469,5768138.514630326
51470,4266287.726074566
51471,3040466.847092976
51472,4317863.04378648
51473,4396950.622971734
51474,3347458.236513041
51475,4330807.269654326
51476,4794281.811904413
51477,4411244.506763705
51478,4833453.579349704
51479,4477003.101466748
51480,3441805.3442768115
51481,2911141.274798705
51482,3873112.3182612346
51483,3147289.4215279953
51484,3677292.0753874234
51485,4805394.15324934
51486,3393884.86749056
51487,5425287.1068819035
51488,5425287.1068819035
51489,3650061.1755161723
51490,4325271.361910535
51491,3301088.734525956
51492,3645942.791017771
51493,4412570.140886527
51494,4288852.6322984975
51495,3746793.0458447956
51496,3167518.997082628
51497,5756739.014381747
51498,3978779.926158472
51499,3544232.1853399496
51500,4061575.098069686
51501,4167847.4437678503
51502,3781286.031583046
51503,5021576.813172425
51504,3776862.4285175516
51505,4165129.257734785
51506,5065930.507540472
51507,3269453.0253440137
51508,3084179.2581543755
51509,5062492.44242151
51510,3510402.975648727
51511,4825772.844521619
51512,3584232.350849802
51513,4897367.833346045
51514,3720380.1413617106
51515,4401374.326657509
51516,3831261.2354304222
51517,3613157.7642834303
51518,3220678.495808539
51519,4210219.710326938
51520,3234694.9643301154
51521,4188065.7333275597
51522,3704973.0860208264
51523,3356945.6330644605
51524,3349767.5825269376
51525,4770439.534857548
51526,3768374.3211392444
51527,4661811.9671885595
51528,3523062.4412568053
51529,4061575.098069686
51530,4225689.829362589
51531,3851902.708657769
51532,4973990.018495385
51533,4161058.3144101766
51534,4495979.013718948
51535,3495064.1266949642
51536,3500960.2318972438
51537,4486491.617167528
51538,4111611.984577283
51539,4537301.151330919
51540,3948633.9634802355
51541,3268749.6677500615
51542,4438429.271546896
51543,4267953.630452791
51544,5099486.950962676
51545,4902331.860514454
51546,3844253.7942175227
51547,4579368.852692669
51548,3671011.9260444515
51549,4057995.718435461
51550,3401327.1800516983
51551,3473083.7399408966
51552,4224168.837052751
51553,4898425.266042211
51554,4935540.284961093
51555,3065611.0432278216
51556,3176845.298288378
51557,3853065.3915429595
51558,3680101.2991711306
51559,3407658.583892844
51560,3189209.4510201463
51561,3167518.997082628
51562,3236906.2653649813
51563,4736910.851446258
51564,4252041.1263194615
51565,4841711.37399773
51566,5249323.900657448
51567,3400538.293241
51568,3530887.005464308
51569,4287340.916794863
51570,4314175.016127128
51571,3381686.7570578507
51572,4104215.087575729
51573,2895543.0446848217
51574,3645353.424882028
51575,4808787.808781173
51576,3707142.858164469
51577,2953061.304290856
51578,4628999.970245224
51579,4715039.409260995
51580,3698537.7315543587
51581,5035444.501994224
51582,4145287.9494085354
51583,4792431.321242002
51584,4993585.2703954475
51585,5097504.352132263
51586,4389706.668020784
51587,4287340.916794863
51588,4691356.197928108
51589,3856208.3032476082
51590,4313871.861661956
51591,3598372.9210904115
51592,4370916.823284193
51593,4798925.823254204
51594,3236906.2653649813
51595,3752885.142008396
51596,5005980.419977586
51597,3129479.8903792463
51598,5756739.014381747
51599,3646046.5957511845
51600,4582901.3654946275
51601,3268749.6677500615
51602,4057995.718435461
51603,4352771.000778206
51604,2953061.304290856
51605,5211238.9978443105
51606,3920875.7695137
51607,4339253.739938093
51608,3315551.3412581235
51609,3456826.6425378295
51610,3296613.846100792
51611,3720677.5067944094
51612,4851474.151860445
51613,3911161.8326141727
51614,4591090.868772023
51615,3040466.847092976
51616,3320327.404883666
51617,4010422.851122149
51618,3999513.4184357733
51619,3132509.652996295
51620,4151073.7795389406
51621,4757585.401636593
51622,4297051.298782893
51623,5046844.002242804
51624,4926868.895036199
51625,3630033.0142198503
51626,5357099.663996877
51627,4897219.27556205
51628,2896361.5062670046
51629,4151073.7795389406
51630,4565185.068224984
51631,4529095.753212093
51632,3640616.27980325
51633,3414356.384308823
51634,3529736.6247647456
51635,4698181.200476892
51636,3387580.5526502864
51637,4173135.8162866556
51638,3641812.0735424245
51639,3616552.412579545
51640,3416797.299087349
51641,3622981.01030335
51642,5381634.29605263
51643,4223732.551978515
51644,3414800.71075038
51645,3800445.685409165
51646,5143051.554959284
51647,4547056.839215884
51648,4393239.180822742
51649,3259752.41786675
51650,3290090.6199934916
51651,4805394.15324934
51652,5459301.066370432
51653,3836117.8097200687
51654,3418834.387212472
51655,4967257.059109198
51656,3660308.3649424724
51657,4846707.934281241
51658,3688813.522851506
51659,3732077.0070429887
51660,4336993.546644298
51661,5558161.348917342
51662,3440119.7809277596
51663,3901676.3560765986
51664,4280677.95610248
51665,3847359.7454150915
51666,3417492.271677232
51667,4477003.101466748
51668,4202343.3806466665
51669,5152848.300456475
51670,4897367.833346045
51671,3778124.1395794367
51672,3779773.8213878237
51673,3787995.758404098
51674,3522801.9218385573
51675,5010066.320044681
51676,3347736.4851233833
51677,3948036.5902704783
51678,5444853.894813958
51679,4378820.8670239635
51680,3728424.4300839454
51681,3310493.7170992782
51682,4467018.144477208
51683,4702884.829021367
51684,4399881.894998822
51685,3860985.122282056
51686,4555861.01719744
51687,3442331.0819626255
51688,3413072.6474996153
51689,4456424.875867281
51690,4057995.718435461
51691,3571130.9165710825
51692,4518866.5086562745
51693,4822979.696060027
51694,4439337.785573339
51695,3483190.191119473
51696,4979044.454993336
51697,3877960.220271715
51698,4936702.582820588
51699,4151073.7795389406
51700,4304948.138993957
51701,4486544.253796919
51702,3741911.833680664
51703,4360173.166541537
51704,4452354.257080209
51705,4738750.025234025
51706,4528580.4455558015
51707,4925228.073924072
51708,4333767.547772382
51709,3785159.2479846585
51710,4377564.894756393
51711,3558850.266473676
51712,5215957.58569057
51713,4287340.916794863
51714,3859602.0561549203
51715,3990448.4961220925
51716,3671011.9260444515
51717,3516708.6646051863
51718,3477062.0574176544
51719,3860985.122282056
51720,3808083.0495965295
51721,3381487.6028765375
51722,4734478.600040629
51723,4495147.134677547
51724,4569881.456141249
51725,4596401.931392449
51726,4153174.748704699
51727,4516486.408725286
51728,4071638.108771999
51729,3754300.349392802
51730,3806219.467558792
51731,3604392.1695121434
51732,4440954.75683163
51733,4056433.137084347
51734,5357099.663996877
51735,4035107.0863694777
51736,3558850.266473676
51737,4055578.7766528553
51738,3416797.299087349
51739,3911161.8326141727
51740,4663859.319133946
51741,3681997.7991064265
51742,4967703.103199209
51743,3597808.518450847
51744,3920609.17529139
51745,5156919.243781083
51746,3692368.2785857036
51747,4142178.2552181934
51748,2986940.0275678677
51749,4717876.673179308
51750,3818082.813201216
51751,3176845.298288378
51752,3668800.6250095856
51753,4617775.967914882
51754,3509673.5561999646
51755,4110271.359963276
51756,4214495.693833523
51757,4350223.360762246
51758,3492650.5278729494
51759,5444853.894813958
51760,3907096.579903905
51761,5018016.781385113
51762,3847729.6567840613
51763,3492650.5278729494
51764,4728762.031647194
51765,4304948.138993957
51766,4357571.772243765
51767,4540337.2254017005
51768,4376825.25709952
51769,4221297.780601988
51770,3408495.0217939205
51771,3414356.384308823
51772,4192700.274340269
51773,4289806.653460543
51774,3840590.698940686
51775,4868889.118918303
51776,3645942.791017771
51777,3807551.472585523
51778,3950758.3075412237
51779,3484231.99463242
51780,3604114.2074073064
51781,4054230.9599305065
51782,3808083.0495965295
51783,4816303.585935715
51784,4733445.026316382
51785,3743207.105748574
51786,3920827.2049570987
51787,4380219.271469364
51788,4304687.619575708
51789,3650461.328343013
51790,4202343.3806466665
51791,4330807.269654326
51792,3666003.762020667
51793,4160561.1760903606
51794,3437353.3289603693
51795,3948633.9634802355
51796,4192700.274340269
51797,3276614.9938222663
51798,3423535.237892546
51799,4008281.3123158203
51800,3981311.7121848464
51801,4299643.140076314
51802,3347458.236513041
51803,3522801.9218385573
51804,3347458.236513041
51805,3724988.8897322584
51806,4605361.409745119
51807,4230785.177153407
51808,3401327.1800516983
51809,4435930.23963394
51810,3993550.6931169643
51811,3583334.4031158183
51812,4010422.851122149
51813,4804115.499688801
51814,5120580.061547927
51815,3713210.204146945
51816,2957567.9057762236
51817,4795311.321707245
51818,4717548.093645751
51819,4098547.651468312
51820,4579368.852692669
51821,5119924.735239917
51822,3851902.708657769
51823,4145768.7806212977
51824,3673501.47568966
51825,3569040.479319808
51826,3591113.686790338
51827,3808777.5398109285
51828,3972352.597678995
51829,5366896.409494068
51830,4024580.58952852
51831,4691767.523106028
51832,3703160.104730598
51833,4138296.148152121
51834,5245421.667707209
51835,5023427.303834836
51836,3765359.033808222
51837,4380219.271469364
51838,3873548.6033354704
51839,5353028.720672268
51840,5072283.738498388
51841,3361618.4515944133
51842,4479046.514030624
51843,3514416.643261205
51844,3373363.9190423302
51845,4099823.752624363
51846,3905335.948609565
51847,4223732.551978515
51848,4617775.967914882
51849,3040466.847092976
51850,5036534.896266196
51851,3716821.461846799
51852,4765090.87038459
51853,3237260.3203782705
51854,3808777.5398109285
51855,4569881.456141249
51856,5055011.289926278
51857,3532226.174409954
51858,4706148.593397171
51859,3401327.1800516983
51860,4507525.228458365
51861,4564095.626010845
51862,5567076.829709861
51863,4872302.942573828
51864,4317863.04378648
51865,4156511.8655477446
51866,5329901.900952902
51867,4054230.9599305065
51868,5463372.009695041
51869,4882036.042721493
51870,3434863.779315161
51871,5645435.297100036
51872,4499950.85289535
51873,3258915.9799656738
51874,4355969.660844485
51875,4253439.530764862
51876,4288209.836140197
51877,3149500.722562861
51878,4107954.2784203184
51879,3992678.3370333747
51880,3000758.118635691
51881,4151073.7795389406
51882,4393613.262493026
51883,3809253.8787593665
51884,4794281.811904413
51885,3836117.8097200687
51886,3381487.6028765375
51887,4213956.223506324
51888,4247908.84843079
51889,3676514.9193124357
51890,4246268.054962055
51891,5127849.158870589
51892,4746833.931820208
51893,4011258.8858836903
51894,4884255.115771036
51895,3541136.125013325
51896,4549087.84056214
51897,3176845.298288378
51898,4027099.5506552625
51899,3818082.813201216
51900,3495064.1266949642
51901,3847729.6567840613
51902,4018508.208704033
51903,4726836.151531978
51904,3149500.722562861
51905,4636842.07137922
51906,4707557.0908901645
51907,5067141.42158478
51908,5230309.335886869
51909,4495979.013718948
51910,3995023.3451223294
51911,3687823.6831110343
51912,3345246.935478175
51913,4515088.004279885
51914,3313340.0402232576
51915,4646104.046731893
51916,3181344.1249479414
51917,4998449.993453058
51918,4540337.2254017005
51919,4350223.360762246
51920,3804507.804261227
51921,4706879.854926368
51922,4283493.163621208
51923,4805194.618922153
51924,4350002.142036389
51925,3936637.090021899
51926,4462045.128002086
51927,4516486.408725286
51928,4824149.018877472
51929,3743207.105748574
51930,4540337.2254017005
51931,4498775.328251835
51932,4238698.424754678
51933,4225355.723754903
51934,4400439.216541321
51935,5197328.167998523
51936,3558850.266473676
51937,4327453.889439258
51938,4569881.456141249
51939,3607232.5775954076
51940,4711336.831393752
51941,5018016.781385113
51942,3080931.9158626907
51943,5353028.720672268
51944,5073529.404807362
51945,4408794.670040105
51946,3597808.518450847
51947,5025118.205452073
51948,3847863.2771679857
51949,5204714.327594282
51950,4213956.223506324
51951,4225689.829362589
51952,3477062.0574176544
51953,3452946.837312446
51954,4240600.618854637
51955,5025118.205452073
51956,4018508.208704033
51957,4689119.885984564
51958,3415952.32877128
51959,5177234.224822182
51960,4575018.756009373
51961,4477003.101466748
51962,4694828.844148856
51963,4983337.6616327185
51964,3761374.6305247867
51965,4517696.252963514
51966,4471698.102549105
51967,3671290.174654794
51968,2893331.743649956
51969,4644292.531201892
51970,3724818.1916522
51971,4707557.0908901645
51972,4540337.2254017005
51973,3643106.790629965
51974,4474833.101581242
51975,4593564.667474136
51976,3909559.2993279444
51977,3764426.7134834197
51978,4753760.007357481
51979,4352771.000778206
51980,3584424.8448245144
51981,3896169.0491435854
51982,5234322.676539689
51983,4326085.5982136475
51984,3519141.538016391
51985,4350223.360762246
51986,4548573.954255535
51987,4120601.0416226555
51988,4251553.091577994
51989,4701204.414179091
51990,3748287.029946813
51991,3988779.014832311
51992,4653183.599015056
51993,4167569.7172199115
51994,3601624.657762098
51995,3220678.495808539
51996,3548657.0462420788
51997,4675316.478752874
51998,3442609.330572968
51999,3746793.0458447956
52000,3931968.3667536005
52001,3797728.1738791163
52002,4897367.833346045
52003,4215518.804857439
52004,4202343.3806466665
52005,4881445.167041639
52006,3483725.3737689625
52007,3787995.758404098
52008,4897367.833346045
52009,3532761.9928300823
52010,3481634.936517688
52011,4478869.396330858
52012,4167569.7172199115
52013,3214353.647154992
52014,5107542.935835187
52015,4564576.457223606
52016,4726195.866062643
52017,5369942.0125688
52018,5096143.435586608
52019,3529210.8870789316
52020,4668708.6987025095
52021,4443101.715436747
52022,4830003.435115019
52023,4757585.401636593
52024,4316693.606441874
52025,4452282.011441185
52026,3748287.029946813
52027,5018842.575132904
52028,4616621.876464406
52029,3650504.5310381134
52030,3709634.9588116426
52031,4143664.1965789422
52032,3667983.3154686065
52033,3841764.2445723144
52034,2911959.7363808877
52035,3350586.0441091205
52036,5235624.922210018
52037,4757711.288116239
52038,4547056.839215884
52039,4651300.9962168
52040,3772826.3364556865
52041,4567300.910335309
52042,4547233.9569156505
52043,3594558.4817277556
52044,3678757.4773022584
52045,4450503.766417799
52046,4805394.15324934
52047,4954270.63499207
52048,3689878.7289404953
52049,3982459.864068915
52050,3529736.6247647456
52051,3176845.298288378
52052,3558850.266473676
52053,3815626.5048974985
52054,3401327.1800516983
52055,4224682.743570117
52056,4906481.250914723
52057,3785977.7095668414
52058,4017434.1783123366
52059,3473083.7399408966
52060,4962545.97210828
52061,3837989.1883446793
52062,5025205.006746713
52063,4063876.6911295257
52064,4865987.563309643
52065,4811396.646088695
52066,2986940.0275678677
52067,3585915.729256228
52068,4707557.0908901645
52069,4793744.850892419
52070,3267105.126786058
52071,4321200.418585927
52072,3166841.7138952552
52073,3382123.0421320866
52074,4282035.91787722
52075,5177234.224822182
52076,5156919.243781083
52077,4143664.1965789422
52078,4477003.101466748
52079,4129817.830372886
52080,3578870.628503697
52081,4148396.003205754
52082,3960344.4274022523
52083,3400176.6994388574
52084,3625804.661344825
52085,4479046.514030624
52086,4028913.894152214
52087,4311339.470219092
52088,4569881.456141249
52089,3461251.5034399587
52090,3671011.9260444515
52091,4805194.618922153
52092,5140239.716281016
52093,3800445.685409165
52094,3171510.4371635537
52095,3999513.4184357733
52096,3220678.495808539
52097,4136354.185825637
52098,5106624.728843318
52099,4167847.4437678503
52100,3921865.6092541716
52101,3315551.3412581235
52102,4835308.434032662
